sample_id,split,split_type,heldout
TENX46,train,leave_cohort_out,Prostate ST Internal
TENX40,train,leave_cohort_out,Prostate ST Internal
TENX41,train,leave_cohort_out,Prostate ST Internal
INT25,test,leave_cohort_out,Prostate ST Internal
INT26,test,leave_cohort_out,Prostate ST Internal
INT27,test,leave_cohort_out,Prostate ST Internal
INT28,test,leave_cohort_out,Prostate ST Internal
INT35,test,leave_cohort_out,Prostate ST Internal
MEND139,train,leave_cohort_out,Prostate ST Internal
MEND140,train,leave_cohort_out,Prostate ST Internal
MEND141,train,leave_cohort_out,Prostate ST Internal
MEND142,train,leave_cohort_out,Prostate ST Internal
MEND143,train,leave_cohort_out,Prostate ST Internal
MEND144,train,leave_cohort_out,Prostate ST Internal
MEND145,train,leave_cohort_out,Prostate ST Internal
MEND146,train,leave_cohort_out,Prostate ST Internal
MEND147,train,leave_cohort_out,Prostate ST Internal
MEND148,train,leave_cohort_out,Prostate ST Internal
MEND149,train,leave_cohort_out,Prostate ST Internal
MEND150,train,leave_cohort_out,Prostate ST Internal
MEND151,train,leave_cohort_out,Prostate ST Internal
MEND152,train,leave_cohort_out,Prostate ST Internal
MEND153,train,leave_cohort_out,Prostate ST Internal
MEND154,train,leave_cohort_out,Prostate ST Internal
MEND156,train,leave_cohort_out,Prostate ST Internal
MEND157,train,leave_cohort_out,Prostate ST Internal
MEND158,train,leave_cohort_out,Prostate ST Internal
MEND159,train,leave_cohort_out,Prostate ST Internal
MEND160,train,leave_cohort_out,Prostate ST Internal
MEND161,train,leave_cohort_out,Prostate ST Internal
MEND162,train,leave_cohort_out,Prostate ST Internal
MEND59,train,leave_cohort_out,Prostate ST Internal
MEND60,train,leave_cohort_out,Prostate ST Internal
MEND61,train,leave_cohort_out,Prostate ST Internal
MEND62,train,leave_cohort_out,Prostate ST Internal
MEND37,train,leave_cohort_out,Prostate ST Internal
MEND38,train,leave_cohort_out,Prostate ST Internal
MEND39,train,leave_cohort_out,Prostate ST Internal
MEND40,train,leave_cohort_out,Prostate ST Internal
NCBI460,train,leave_cohort_out,Prostate ST Internal
NCBI461,train,leave_cohort_out,Prostate ST Internal
NCBI462,train,leave_cohort_out,Prostate ST Internal
NCBI463,train,leave_cohort_out,Prostate ST Internal
NCBI464,train,leave_cohort_out,Prostate ST Internal
NCBI465,train,leave_cohort_out,Prostate ST Internal
NCBI466,train,leave_cohort_out,Prostate ST Internal
NCBI467,train,leave_cohort_out,Prostate ST Internal
NCBI468,train,leave_cohort_out,Prostate ST Internal
NCBI469,train,leave_cohort_out,Prostate ST Internal
NCBI470,train,leave_cohort_out,Prostate ST Internal
NCBI471,train,leave_cohort_out,Prostate ST Internal
NCBI472,train,leave_cohort_out,Prostate ST Internal
NCBI473,train,leave_cohort_out,Prostate ST Internal
NCBI474,train,leave_cohort_out,Prostate ST Internal
NCBI475,train,leave_cohort_out,Prostate ST Internal
NCBI476,train,leave_cohort_out,Prostate ST Internal
NCBI477,train,leave_cohort_out,Prostate ST Internal
NCBI478,train,leave_cohort_out,Prostate ST Internal
NCBI479,train,leave_cohort_out,Prostate ST Internal
NCBI480,train,leave_cohort_out,Prostate ST Internal
NCBI481,train,leave_cohort_out,Prostate ST Internal
NCBI482,train,leave_cohort_out,Prostate ST Internal
NCBI483,train,leave_cohort_out,Prostate ST Internal
NCBI484,train,leave_cohort_out,Prostate ST Internal
NCBI485,train,leave_cohort_out,Prostate ST Internal
NCBI486,train,leave_cohort_out,Prostate ST Internal
NCBI487,train,leave_cohort_out,Prostate ST Internal
NCBI488,train,leave_cohort_out,Prostate ST Internal
NCBI489,train,leave_cohort_out,Prostate ST Internal
NCBI490,train,leave_cohort_out,Prostate ST Internal
NCBI491,train,leave_cohort_out,Prostate ST Internal
NCBI492,train,leave_cohort_out,Prostate ST Internal
NCBI493,train,leave_cohort_out,Prostate ST Internal
NCBI494,train,leave_cohort_out,Prostate ST Internal
NCBI495,train,leave_cohort_out,Prostate ST Internal
NCBI496,train,leave_cohort_out,Prostate ST Internal
NCBI497,train,leave_cohort_out,Prostate ST Internal
NCBI498,train,leave_cohort_out,Prostate ST Internal
NCBI503,train,leave_cohort_out,Prostate ST Internal
NCBI504,train,leave_cohort_out,Prostate ST Internal
NCBI505,train,leave_cohort_out,Prostate ST Internal
NCBI506,train,leave_cohort_out,Prostate ST Internal
NCBI507,train,leave_cohort_out,Prostate ST Internal
NCBI508,train,leave_cohort_out,Prostate ST Internal
NCBI509,train,leave_cohort_out,Prostate ST Internal
NCBI510,train,leave_cohort_out,Prostate ST Internal
NCBI515,train,leave_cohort_out,Prostate ST Internal
NCBI516,train,leave_cohort_out,Prostate ST Internal
NCBI517,train,leave_cohort_out,Prostate ST Internal
NCBI518,train,leave_cohort_out,Prostate ST Internal
NCBI519,train,leave_cohort_out,Prostate ST Internal
NCBI520,train,leave_cohort_out,Prostate ST Internal
NCBI521,train,leave_cohort_out,Prostate ST Internal
NCBI522,train,leave_cohort_out,Prostate ST Internal
NCBI523,train,leave_cohort_out,Prostate ST Internal
NCBI524,train,leave_cohort_out,Prostate ST Internal
NCBI525,train,leave_cohort_out,Prostate ST Internal
NCBI526,train,leave_cohort_out,Prostate ST Internal
NCBI690,train,leave_cohort_out,Prostate ST Internal
NCBI691,train,leave_cohort_out,Prostate ST Internal
NCBI573,train,leave_cohort_out,Prostate ST Internal
NCBI574,train,leave_cohort_out,Prostate ST Internal
NCBI575,train,leave_cohort_out,Prostate ST Internal
NCBI576,train,leave_cohort_out,Prostate ST Internal
NCBI811,train,leave_cohort_out,Prostate ST Internal
NCBI812,train,leave_cohort_out,Prostate ST Internal
NCBI813,train,leave_cohort_out,Prostate ST Internal
NCBI814,train,leave_cohort_out,Prostate ST Internal
NCBI815,train,leave_cohort_out,Prostate ST Internal
NCBI816,train,leave_cohort_out,Prostate ST Internal
NCBI817,train,leave_cohort_out,Prostate ST Internal
NCBI818,train,leave_cohort_out,Prostate ST Internal
NCBI819,train,leave_cohort_out,Prostate ST Internal
NCBI820,train,leave_cohort_out,Prostate ST Internal
NCBI821,train,leave_cohort_out,Prostate ST Internal
NCBI600,train,leave_cohort_out,GENE EXPRESSION WITHIN A HUMAN CHOROIDAL NEOVASCULAR MEMBRANE USING SPATIAL TRANSCRIPTOMICS
NCBI601,train,leave_cohort_out,GENE EXPRESSION WITHIN A HUMAN CHOROIDAL NEOVASCULAR MEMBRANE USING SPATIAL TRANSCRIPTOMICS
NCBI602,train,leave_cohort_out,GENE EXPRESSION WITHIN A HUMAN CHOROIDAL NEOVASCULAR MEMBRANE USING SPATIAL TRANSCRIPTOMICS
NCBI603,train,leave_cohort_out,GENE EXPRESSION WITHIN A HUMAN CHOROIDAL NEOVASCULAR MEMBRANE USING SPATIAL TRANSCRIPTOMICS
NCBI854,train,leave_cohort_out,GENE EXPRESSION WITHIN A HUMAN CHOROIDAL NEOVASCULAR MEMBRANE USING SPATIAL TRANSCRIPTOMICS
NCBI855,train,leave_cohort_out,GENE EXPRESSION WITHIN A HUMAN CHOROIDAL NEOVASCULAR MEMBRANE USING SPATIAL TRANSCRIPTOMICS
MISC33,train,leave_cohort_out,GENE EXPRESSION WITHIN A HUMAN CHOROIDAL NEOVASCULAR MEMBRANE USING SPATIAL TRANSCRIPTOMICS
MISC34,train,leave_cohort_out,GENE EXPRESSION WITHIN A HUMAN CHOROIDAL NEOVASCULAR MEMBRANE USING SPATIAL TRANSCRIPTOMICS
MISC35,train,leave_cohort_out,GENE EXPRESSION WITHIN A HUMAN CHOROIDAL NEOVASCULAR MEMBRANE USING SPATIAL TRANSCRIPTOMICS
MISC36,train,leave_cohort_out,GENE EXPRESSION WITHIN A HUMAN CHOROIDAL NEOVASCULAR MEMBRANE USING SPATIAL TRANSCRIPTOMICS
MISC37,train,leave_cohort_out,GENE EXPRESSION WITHIN A HUMAN CHOROIDAL NEOVASCULAR MEMBRANE USING SPATIAL TRANSCRIPTOMICS
MISC38,train,leave_cohort_out,GENE EXPRESSION WITHIN A HUMAN CHOROIDAL NEOVASCULAR MEMBRANE USING SPATIAL TRANSCRIPTOMICS
MISC39,train,leave_cohort_out,GENE EXPRESSION WITHIN A HUMAN CHOROIDAL NEOVASCULAR MEMBRANE USING SPATIAL TRANSCRIPTOMICS
MISC40,train,leave_cohort_out,GENE EXPRESSION WITHIN A HUMAN CHOROIDAL NEOVASCULAR MEMBRANE USING SPATIAL TRANSCRIPTOMICS
MISC41,train,leave_cohort_out,GENE EXPRESSION WITHIN A HUMAN CHOROIDAL NEOVASCULAR MEMBRANE USING SPATIAL TRANSCRIPTOMICS
MISC42,train,leave_cohort_out,GENE EXPRESSION WITHIN A HUMAN CHOROIDAL NEOVASCULAR MEMBRANE USING SPATIAL TRANSCRIPTOMICS
MISC43,train,leave_cohort_out,GENE EXPRESSION WITHIN A HUMAN CHOROIDAL NEOVASCULAR MEMBRANE USING SPATIAL TRANSCRIPTOMICS
MISC44,train,leave_cohort_out,GENE EXPRESSION WITHIN A HUMAN CHOROIDAL NEOVASCULAR MEMBRANE USING SPATIAL TRANSCRIPTOMICS
MISC45,train,leave_cohort_out,GENE EXPRESSION WITHIN A HUMAN CHOROIDAL NEOVASCULAR MEMBRANE USING SPATIAL TRANSCRIPTOMICS
MISC46,train,leave_cohort_out,GENE EXPRESSION WITHIN A HUMAN CHOROIDAL NEOVASCULAR MEMBRANE USING SPATIAL TRANSCRIPTOMICS
MISC47,train,leave_cohort_out,GENE EXPRESSION WITHIN A HUMAN CHOROIDAL NEOVASCULAR MEMBRANE USING SPATIAL TRANSCRIPTOMICS
MISC48,train,leave_cohort_out,GENE EXPRESSION WITHIN A HUMAN CHOROIDAL NEOVASCULAR MEMBRANE USING SPATIAL TRANSCRIPTOMICS
MISC49,train,leave_cohort_out,GENE EXPRESSION WITHIN A HUMAN CHOROIDAL NEOVASCULAR MEMBRANE USING SPATIAL TRANSCRIPTOMICS
MISC50,train,leave_cohort_out,GENE EXPRESSION WITHIN A HUMAN CHOROIDAL NEOVASCULAR MEMBRANE USING SPATIAL TRANSCRIPTOMICS
MISC51,train,leave_cohort_out,GENE EXPRESSION WITHIN A HUMAN CHOROIDAL NEOVASCULAR MEMBRANE USING SPATIAL TRANSCRIPTOMICS
MISC52,train,leave_cohort_out,GENE EXPRESSION WITHIN A HUMAN CHOROIDAL NEOVASCULAR MEMBRANE USING SPATIAL TRANSCRIPTOMICS
MISC53,train,leave_cohort_out,GENE EXPRESSION WITHIN A HUMAN CHOROIDAL NEOVASCULAR MEMBRANE USING SPATIAL TRANSCRIPTOMICS
MISC54,train,leave_cohort_out,GENE EXPRESSION WITHIN A HUMAN CHOROIDAL NEOVASCULAR MEMBRANE USING SPATIAL TRANSCRIPTOMICS
MISC55,train,leave_cohort_out,GENE EXPRESSION WITHIN A HUMAN CHOROIDAL NEOVASCULAR MEMBRANE USING SPATIAL TRANSCRIPTOMICS
MISC56,train,leave_cohort_out,GENE EXPRESSION WITHIN A HUMAN CHOROIDAL NEOVASCULAR MEMBRANE USING SPATIAL TRANSCRIPTOMICS
MISC57,train,leave_cohort_out,GENE EXPRESSION WITHIN A HUMAN CHOROIDAL NEOVASCULAR MEMBRANE USING SPATIAL TRANSCRIPTOMICS
MISC58,train,leave_cohort_out,GENE EXPRESSION WITHIN A HUMAN CHOROIDAL NEOVASCULAR MEMBRANE USING SPATIAL TRANSCRIPTOMICS
MISC59,train,leave_cohort_out,GENE EXPRESSION WITHIN A HUMAN CHOROIDAL NEOVASCULAR MEMBRANE USING SPATIAL TRANSCRIPTOMICS
MISC60,train,leave_cohort_out,GENE EXPRESSION WITHIN A HUMAN CHOROIDAL NEOVASCULAR MEMBRANE USING SPATIAL TRANSCRIPTOMICS
MISC61,train,leave_cohort_out,GENE EXPRESSION WITHIN A HUMAN CHOROIDAL NEOVASCULAR MEMBRANE USING SPATIAL TRANSCRIPTOMICS
MISC62,train,leave_cohort_out,GENE EXPRESSION WITHIN A HUMAN CHOROIDAL NEOVASCULAR MEMBRANE USING SPATIAL TRANSCRIPTOMICS
MISC63,train,leave_cohort_out,GENE EXPRESSION WITHIN A HUMAN CHOROIDAL NEOVASCULAR MEMBRANE USING SPATIAL TRANSCRIPTOMICS
MISC64,train,leave_cohort_out,GENE EXPRESSION WITHIN A HUMAN CHOROIDAL NEOVASCULAR MEMBRANE USING SPATIAL TRANSCRIPTOMICS
MISC65,train,leave_cohort_out,GENE EXPRESSION WITHIN A HUMAN CHOROIDAL NEOVASCULAR MEMBRANE USING SPATIAL TRANSCRIPTOMICS
MISC66,train,leave_cohort_out,GENE EXPRESSION WITHIN A HUMAN CHOROIDAL NEOVASCULAR MEMBRANE USING SPATIAL TRANSCRIPTOMICS
MISC67,train,leave_cohort_out,GENE EXPRESSION WITHIN A HUMAN CHOROIDAL NEOVASCULAR MEMBRANE USING SPATIAL TRANSCRIPTOMICS
MISC68,train,leave_cohort_out,GENE EXPRESSION WITHIN A HUMAN CHOROIDAL NEOVASCULAR MEMBRANE USING SPATIAL TRANSCRIPTOMICS
MISC69,train,leave_cohort_out,GENE EXPRESSION WITHIN A HUMAN CHOROIDAL NEOVASCULAR MEMBRANE USING SPATIAL TRANSCRIPTOMICS
MISC70,train,leave_cohort_out,GENE EXPRESSION WITHIN A HUMAN CHOROIDAL NEOVASCULAR MEMBRANE USING SPATIAL TRANSCRIPTOMICS
MISC71,train,leave_cohort_out,GENE EXPRESSION WITHIN A HUMAN CHOROIDAL NEOVASCULAR MEMBRANE USING SPATIAL TRANSCRIPTOMICS
MISC72,train,leave_cohort_out,GENE EXPRESSION WITHIN A HUMAN CHOROIDAL NEOVASCULAR MEMBRANE USING SPATIAL TRANSCRIPTOMICS
MISC73,train,leave_cohort_out,GENE EXPRESSION WITHIN A HUMAN CHOROIDAL NEOVASCULAR MEMBRANE USING SPATIAL TRANSCRIPTOMICS
TENX152,train,leave_cohort_out,GENE EXPRESSION WITHIN A HUMAN CHOROIDAL NEOVASCULAR MEMBRANE USING SPATIAL TRANSCRIPTOMICS
ZEN36,train,leave_cohort_out,GENE EXPRESSION WITHIN A HUMAN CHOROIDAL NEOVASCULAR MEMBRANE USING SPATIAL TRANSCRIPTOMICS
ZEN37,train,leave_cohort_out,GENE EXPRESSION WITHIN A HUMAN CHOROIDAL NEOVASCULAR MEMBRANE USING SPATIAL TRANSCRIPTOMICS
ZEN38,train,leave_cohort_out,GENE EXPRESSION WITHIN A HUMAN CHOROIDAL NEOVASCULAR MEMBRANE USING SPATIAL TRANSCRIPTOMICS
ZEN39,train,leave_cohort_out,GENE EXPRESSION WITHIN A HUMAN CHOROIDAL NEOVASCULAR MEMBRANE USING SPATIAL TRANSCRIPTOMICS
ZEN40,train,leave_cohort_out,GENE EXPRESSION WITHIN A HUMAN CHOROIDAL NEOVASCULAR MEMBRANE USING SPATIAL TRANSCRIPTOMICS
ZEN41,train,leave_cohort_out,GENE EXPRESSION WITHIN A HUMAN CHOROIDAL NEOVASCULAR MEMBRANE USING SPATIAL TRANSCRIPTOMICS
ZEN42,train,leave_cohort_out,GENE EXPRESSION WITHIN A HUMAN CHOROIDAL NEOVASCULAR MEMBRANE USING SPATIAL TRANSCRIPTOMICS
ZEN43,train,leave_cohort_out,GENE EXPRESSION WITHIN A HUMAN CHOROIDAL NEOVASCULAR MEMBRANE USING SPATIAL TRANSCRIPTOMICS
ZEN44,train,leave_cohort_out,GENE EXPRESSION WITHIN A HUMAN CHOROIDAL NEOVASCULAR MEMBRANE USING SPATIAL TRANSCRIPTOMICS
ZEN45,train,leave_cohort_out,GENE EXPRESSION WITHIN A HUMAN CHOROIDAL NEOVASCULAR MEMBRANE USING SPATIAL TRANSCRIPTOMICS
ZEN46,train,leave_cohort_out,GENE EXPRESSION WITHIN A HUMAN CHOROIDAL NEOVASCULAR MEMBRANE USING SPATIAL TRANSCRIPTOMICS
ZEN47,train,leave_cohort_out,GENE EXPRESSION WITHIN A HUMAN CHOROIDAL NEOVASCULAR MEMBRANE USING SPATIAL TRANSCRIPTOMICS
ZEN48,train,leave_cohort_out,GENE EXPRESSION WITHIN A HUMAN CHOROIDAL NEOVASCULAR MEMBRANE USING SPATIAL TRANSCRIPTOMICS
